_id,Anio_lectivo,Zona,Provincia,Cod_Provincia,Canton,Cod_Canton,Parroquia,Cod_Parroquia,Nombre_Institucion,AMIE,Tipo_Educacion,Sostenimiento,Area,Regimen_Escolar,Jurisdiccion,Docentes_Femenino,Docentes_Masculino,Total_Docentes,Estudiantes_Femenino,Estudiantes_Masculino,Total_Estudiantes,Ecuatoriana,Colombiana,Venezolana,Peruana,Otros_Paises_de_America,Otros_Continentes
6790297c58d39b7843f1fbd3,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL SAGRARIO,10104,UNIDAD EDUCATIVA PARTICULAR ROSA DE JESUS CORDERO,01B00002,Ordinario,Particular,Urbana,Sierra,Intercultural,86,10,96,1473,0,1473,1455,0,0,0,18,0
6790297c58d39b7843f1fbd4,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,MONAY,10109,CEBCI,01B00010,Ordinario,Particular,Urbana,Sierra,Intercultural Bilingüe,19,6,25,148,179,327,311,3,0,0,9,4
6790297c58d39b7843f1fbd5,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BAÑOS,10151,CENTRO EDUCATIVO ROUSSEAU,01B00019,Ordinario,Particular,Rural,Sierra,Intercultural Bilingüe,9,1,10,17,23,40,39,0,0,0,1,0
6790297c58d39b7843f1fbd6,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BAÑOS,10151,COLEGIO INTERCULTURAL BILINGUE DE  NARANCAY,01B00020,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,10,7,17,132,132,264,264,0,0,0,0,0
6790297c58d39b7843f1fbd7,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,CHAUCHA,10153,SEIS DE JUNIO,01B00021,Ordinario,Fiscal,Rural,Costa,Intercultural Bilingüe,0,1,1,18,6,24,24,0,0,0,0,0
6790297c58d39b7843f1fbd8,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,GIL RAMIREZ DAVALOS,10106,LA PAZ INTERCULTURAL BILINGUE AZUAY,01B00022,Ordinario,Fiscal,Urbana,Sierra,Intercultural Bilingüe,2,3,5,141,131,272,272,0,0,0,0,0
6790297c58d39b7843f1fbd9,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,MOLLETURO,10157,LA PAZ,01B00023,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,1,4,5,21,21,42,42,0,0,0,0,0
6790297c58d39b7843f1fbda,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,QUINGEO,10161,ESCUELA MONSEÑOR LEONIDAS PROAÑO II,01B00027,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,1,4,5,69,58,127,127,0,0,0,0,0
6790297c58d39b7843f1fbdb,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,QUINGEO,10161,ESTRELLA DE SAN JOSE,01B00028,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,1,0,1,12,5,17,17,0,0,0,0,0
6790297c58d39b7843f1fbdc,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,QUINGEO,10161,SIN NOMBRE,01B00029,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,2,0,2,30,25,55,55,0,0,0,0,0
6790297c58d39b7843f1fbdd,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,RICAURTE,10162,BUENA ESPERANZA,01B00030,Ordinario,Particular,Rural,Sierra,Intercultural,4,1,5,44,34,78,78,0,0,0,0,0
6790297c58d39b7843f1fbde,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,SANTA ANA,10164,MONTE SINAI,01B00031,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,3,1,4,37,42,79,79,0,0,0,0,0
6790297c58d39b7843f1fbdf,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,TARQUI,10168,XAVIER MUÑOZ CHAVEZ,01B00032,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,0,4,4,25,32,57,57,0,0,0,0,0
6790297c58d39b7843f1fbe0,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,TARQUI,10168,TUTUPALI CHICO NARANCAY ALTO,01B00033,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,0,0,0,9,17,26,26,0,0,0,0,0
6790297c58d39b7843f1fbe1,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,TURI,10169,CESAR VICTORIANO MARTINEZ VERDUGO,01B00034,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,2,1,3,29,39,68,68,0,0,0,0,0
6790297c58d39b7843f1fbe2,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,TURI,10169,MARCO MARTINEZ,01B00035,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,1,1,2,14,18,32,32,0,0,0,0,0
6790297c58d39b7843f1fbe3,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,VALLE,10170,JUAN PEÑAFIEL,01B00036,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,2,1,3,26,26,52,52,0,0,0,0,0
6790297c58d39b7843f1fbe4,2009-2010 Inicio,Zona 6,AZUAY,1,GUALACEO,103,GUALACEO,10350,MIGUEL IGNACIO CORDERO MONCAYO,01B00037,Ordinario,Fiscal,Urbana,Sierra,Intercultural Bilingüe,4,3,7,49,69,118,118,0,0,0,0,0
6790297c58d39b7843f1fbe5,2009-2010 Inicio,Zona 6,AZUAY,1,GUALACEO,103,JADAN,10353,SAN MARTIN,01B00038,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,1,1,2,22,35,57,57,0,0,0,0,0
6790297c58d39b7843f1fbe6,2009-2010 Inicio,Zona 6,AZUAY,1,GUALACEO,103,JADAN,10353,VICENTE ZARUMA,01B00039,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,2,1,3,30,24,54,54,0,0,0,0,0
6790297c58d39b7843f1fbe7,2009-2010 Inicio,Zona 6,AZUAY,1,GUALACEO,103,SAN JUAN,10357,19 DE MAYO,01B00040,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,2,1,3,23,10,33,33,0,0,0,0,0
6790297c58d39b7843f1fbe8,2009-2010 Inicio,Zona 6,AZUAY,1,GUALACEO,103,SAN JUAN,10357,LA DOLOROSA,01B00041,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,1,3,4,40,34,74,74,0,0,0,0,0
6790297c58d39b7843f1fbe9,2009-2010 Inicio,Zona 6,AZUAY,1,GUALACEO,103,SAN JUAN,10357,19 DE MARZO,01B00042,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,4,2,6,33,48,81,81,0,0,0,0,0
6790297c58d39b7843f1fbea,2009-2010 Inicio,Zona 6,AZUAY,1,GUALACEO,103,ZHIDMAD,10358,RUMIÑAHUI,01B00043,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,0,3,3,22,19,41,41,0,0,0,0,0
6790297c58d39b7843f1fbeb,2009-2010 Inicio,Zona 6,AZUAY,1,NABON,104,NABON,10450,LA PAZ,01B00044,Ordinario,Fiscal,Urbana,Sierra,Intercultural Bilingüe,0,0,0,32,28,60,60,0,0,0,0,0
6790297c58d39b7843f1fbec,2009-2010 Inicio,Zona 6,AZUAY,1,NABON,104,NABON,10450,EFRAIN NAULA,01B00045,Ordinario,Fiscal,Urbana,Sierra,Intercultural Bilingüe,1,2,3,51,40,91,91,0,0,0,0,0
6790297c58d39b7843f1fbed,2009-2010 Inicio,Zona 6,AZUAY,1,NABON,104,NABON,10450,ARTURO QUESADA MENDIETA,01B00046,Ordinario,Fiscal,Urbana,Sierra,Intercultural Bilingüe,3,3,6,73,85,158,158,0,0,0,0,0
6790297c58d39b7843f1fbee,2009-2010 Inicio,Zona 6,AZUAY,1,NABON,104,NABON,10450,MONSEÑOR LEONIDAS PROAÑO    1,01B00047,Ordinario,Fiscal,Urbana,Sierra,Intercultural Bilingüe,5,2,7,69,76,145,145,0,0,0,0,0
6790297c58d39b7843f1fbef,2009-2010 Inicio,Zona 6,AZUAY,1,NABON,104,NABON,10450,SAN JOSE,01B00048,Ordinario,Fiscal,Urbana,Sierra,Intercultural Bilingüe,3,4,7,65,52,117,117,0,0,0,0,0
6790297c58d39b7843f1fbf0,2009-2010 Inicio,Zona 6,AZUAY,1,NABON,104,NABON,10450,CECIB CESAR A MOROCHO,01B00049,Ordinario,Fiscal,Urbana,Sierra,Intercultural Bilingüe,5,5,10,76,82,158,158,0,0,0,0,0
6790297c58d39b7843f1fbf1,2009-2010 Inicio,Zona 6,AZUAY,1,NABON,104,NABON,10450,JOSE ALBERTO MOROCHO,01B00050,Ordinario,Fiscal,Urbana,Sierra,Intercultural Bilingüe,2,1,3,26,22,48,48,0,0,0,0,0
6790297c58d39b7843f1fbf2,2009-2010 Inicio,Zona 6,AZUAY,1,NABON,104,NABON,10450,SAN JOSE,01B00051,Ordinario,Fiscal,Urbana,Sierra,Intercultural Bilingüe,3,5,8,52,75,127,127,0,0,0,0,0
6790297c58d39b7843f1fbf3,2009-2010 Inicio,Zona 6,AZUAY,1,NABON,104,NABON,10450,ESCUELA FISCAL MIXTA BALTAZAR AGUIRRE,01B00052,Ordinario,Fiscal,Urbana,Sierra,Intercultural,6,2,8,98,75,173,173,0,0,0,0,0
6790297c58d39b7843f1fbf4,2009-2010 Inicio,Zona 6,AZUAY,1,NABON,104,NABON,10450,FERNANDO DAQUILEMA,01B00053,Ordinario,Fiscal,Urbana,Sierra,Intercultural Bilingüe,3,0,3,16,25,41,41,0,0,0,0,0
6790297c58d39b7843f1fbf5,2009-2010 Inicio,Zona 6,AZUAY,1,NABON,104,NABON,10450,COLEGIO TECNICO HUMANISTICO INTERCULTURAL BILINGUE SHIÑA,01B00054,Ordinario,Fiscal,Urbana,Sierra,Intercultural Bilingüe,5,8,13,53,53,106,106,0,0,0,0,0
6790297c58d39b7843f1fbf6,2009-2010 Inicio,Zona 6,AZUAY,1,NABON,104,EL PROGRESO (CAB. EN ZHOTA),10452,LA MERCED,01B00055,Ordinario,Fiscal,Rural,Costa,Intercultural Bilingüe,0,1,1,10,7,17,17,0,0,0,0,0
6790297c58d39b7843f1fbf7,2009-2010 Inicio,Zona 6,AZUAY,1,SIGSIG,109,LUDO,10954,JAIME ROLDOS AGUILERA,01B00056,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,2,1,3,32,28,60,60,0,0,0,0,0
6790297c58d39b7843f1fbf8,2009-2010 Inicio,Zona 6,AZUAY,1,OÑA,110,SUSUDEL,11051,NUEVO SUSUDEL,01B00057,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,5,4,9,64,50,114,114,0,0,0,0,0
6790297c58d39b7843f1fbf9,2009-2010 Inicio,Zona 6,AZUAY,1,OÑA,110,SUSUDEL,11051,SIN NOMBRE,01B00058,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,1,0,1,4,4,8,8,0,0,0,0,0
6790297c58d39b7843f1fbfa,2009-2010 Inicio,Zona 6,AZUAY,1,CAMILO PONCE ENRIQUEZ,115,EL CARMEN DEL PIJILI,11551,SIN NOMBRE COMUNIDAD LA LIBERTAD,01B00059,Ordinario,Fiscal,Rural,Costa,Intercultural Bilingüe,0,1,1,3,6,9,9,0,0,0,0,0
6790297c58d39b7843f1fbfb,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,QUINGEO,10161,SIN NOMRE PILLACHIQUIR,01B00060,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,1,0,1,11,15,26,26,0,0,0,0,0
6790297c58d39b7843f1fbfc,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,TARQUI,10168,COLEGIO INTERCULTURAL BILINGUE DE NARANCAY  EXTENSIÓN 2,01B00063,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,2,2,4,12,17,29,29,0,0,0,0,0
6790297c58d39b7843f1fbfd,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,CUENCA,10150,FROILÁN ABAD  AMBROSI,01B00064,Ordinario,Particular,Urbana,Sierra,Intercultural Bilingüe,3,0,3,3,4,7,7,0,0,0,0,0
6790297c58d39b7843f1fbfe,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,CRISTO REY,01H00001,Ordinario,Particular,Urbana,Sierra,Intercultural,9,3,12,65,110,175,171,0,0,0,4,0
6790297c58d39b7843f1fbff,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,HOME SCHOOL,01H00002,Ordinario,Particular,Urbana,Sierra,Intercultural,9,10,19,134,90,224,224,0,0,0,0,0
6790297c58d39b7843f1fc00,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,RAFAEL AGUILAR PESANTEZ,01H00003,Ordinario,Fiscal,Urbana,Sierra,Intercultural,11,1,12,124,121,245,242,0,0,0,2,1
6790297c58d39b7843f1fc01,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,ELENA MOSCOSO TAMARIZ,01H00004,Ordinario,Particular,Urbana,Sierra,Intercultural,31,13,44,384,0,384,382,1,0,0,0,1
6790297c58d39b7843f1fc02,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,FRANCISCA DAVILA,01H00006,Ordinario,Fiscal,Urbana,Sierra,Intercultural,4,2,6,68,0,68,68,0,0,0,0,0
6790297c58d39b7843f1fc03,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,LUNA DE CRISTAL,01H00007,Ordinario,Particular,Urbana,Sierra,Intercultural,1,1,2,8,9,17,16,0,0,0,1,0
6790297c58d39b7843f1fc04,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,BENJAMIN RAMIREZ ARTEAGA,01H00010,Ordinario,Fiscal,Urbana,Sierra,Intercultural,9,6,15,137,160,297,293,2,0,1,1,0
6790297c58d39b7843f1fc05,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,NUEVO MILENIO,01H00011,Ordinario,Particular,Urbana,Sierra,Intercultural,8,2,10,47,75,122,122,0,0,0,0,0
6790297c58d39b7843f1fc06,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,ARCO IRIS,01H00014,Ordinario,Particular,Urbana,Sierra,Intercultural,9,3,12,25,40,65,65,0,0,0,0,0
6790297c58d39b7843f1fc07,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,PEQUEÑOS TRAVIESOS,01H00024,Ordinario,Particular,Urbana,Sierra,Intercultural,2,0,2,4,14,18,18,0,0,0,0,0
6790297c58d39b7843f1fc08,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,5 DE NOVIEMBRE,01H00025,Popular Permanente,Particular,Urbana,Sierra,Intercultural,7,3,10,283,0,283,283,0,0,0,0,0
6790297c58d39b7843f1fc09,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,MARIA AUXILIADORA,01H00028,Popular Permanente,Fiscomisional,Urbana,Sierra,Intercultural,11,2,13,286,0,286,282,3,0,1,0,0
6790297c58d39b7843f1fc0a,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,LOS POLLUELITOS,01H00029,Ordinario,Fiscal,Urbana,Sierra,Intercultural,7,0,7,18,11,29,29,0,0,0,0,0
6790297c58d39b7843f1fc0b,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,FRANCISCO TAMARIZ VALDIVIESO,01H00030,Ordinario,Fiscal,Urbana,Sierra,Intercultural,10,17,27,186,279,465,465,0,0,0,0,0
6790297c58d39b7843f1fc0c,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,EUROPA,01H00031,Ordinario,Particular,Urbana,Sierra,Intercultural,4,5,9,10,50,60,60,0,0,0,0,0
6790297c58d39b7843f1fc0d,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,MIGUEL CORDERO CRESPO,01H00032,Ordinario,Particular,Urbana,Sierra,Intercultural,22,37,59,0,701,701,697,0,0,0,4,0
6790297c58d39b7843f1fc0e,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,TOTORACOCHA,10113,UNIDAD EDUCATIVA FISCAL MIXTA CENTRAL LA INMACULADA,01H00035,Ordinario,Fiscal,Urbana,Sierra,Intercultural,51,12,63,688,234,922,920,0,0,1,1,0
6790297c58d39b7843f1fc0f,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,JULIO MARIA MATOVELLE,01H00037,Ordinario,Fiscal,Urbana,Sierra,Intercultural,11,7,18,0,478,478,474,0,0,0,4,0
6790297c58d39b7843f1fc10,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,UNIVERSO DE COLORES,01H00039,Ordinario,Particular,Urbana,Sierra,Intercultural,2,0,2,1,2,3,3,0,0,0,0,0
6790297c58d39b7843f1fc11,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,UNIDAD EDUCATIVA PARTICULAR EL AMERICANO,01H00040,Ordinario,Particular,Urbana,Sierra,Intercultural,10,7,17,82,104,186,183,0,0,0,3,0
6790297c58d39b7843f1fc12,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,EDWIN SACOTO LARRIVA,01H00042,Ordinario,Fiscal,Urbana,Sierra,Intercultural,3,0,3,0,57,57,55,0,0,0,2,0
6790297c58d39b7843f1fc13,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,FEDERICO PROAÑO,01H00043,Ordinario,Fiscal,Urbana,Sierra,Intercultural,10,9,19,0,633,633,629,0,0,0,3,1
6790297c58d39b7843f1fc14,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,REPUBLICA FEDERAL DE ALEMANIA,01H00044,Ordinario,Fiscal,Urbana,Sierra,Intercultural,7,11,18,212,254,466,463,1,0,1,1,0
6790297c58d39b7843f1fc15,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,JOSE MARIA VELAZ S.J. CENTRO 48 D,01H00045,Ordinario,Particular,Urbana,Sierra,Intercultural,6,4,10,100,97,197,197,0,0,0,0,0
6790297c58d39b7843f1fc16,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,FRANCISCA DAVILA DE MUÑOZ,01H00046,Ordinario,Fiscal,Urbana,Sierra,Intercultural,15,2,17,467,0,467,461,0,0,0,4,2
6790297c58d39b7843f1fc17,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,MANUEL MARIA MUÑOZ CUEVA,01H00047,Ordinario,Fiscal,Urbana,Sierra,Intercultural,6,13,19,178,228,406,400,3,0,2,1,0
6790297c58d39b7843f1fc18,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,PADRE CARLOS CRESPI,01H00048,Ordinario,Fiscomisional,Urbana,Sierra,Intercultural,22,14,36,0,890,890,885,0,0,0,4,1
6790297c58d39b7843f1fc19,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,ALBERTO ANDRADE ARIZAGA,01H00049,Ordinario,Fiscal,Urbana,Sierra,Intercultural,14,6,20,160,302,462,461,0,0,0,0,1
6790297c58d39b7843f1fc1a,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,INTEGRAL,01H00051,Ordinario,Particular,Urbana,Sierra,Intercultural,4,0,4,5,9,14,14,0,0,0,0,0
6790297c58d39b7843f1fc1b,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,MAMY`S DAY CARE,01H00052,Ordinario,Particular,Urbana,Sierra,Intercultural,6,1,7,14,7,21,21,0,0,0,0,0
6790297c58d39b7843f1fc1c,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,ENSUEÑOS,01H00054,Ordinario,Particular,Urbana,Sierra,Intercultural,7,2,9,40,56,96,94,0,0,0,2,0
6790297c58d39b7843f1fc1d,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,RAFAEL CAMPOVERDE GALAN,01H00056,Ordinario,Particular,Urbana,Sierra,Intercultural,7,0,7,41,40,81,77,0,0,1,2,1
6790297c58d39b7843f1fc1e,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,MIS PRIMEROS PASITOS,01H00057,Ordinario,Particular,Urbana,Sierra,Intercultural,1,0,1,6,3,9,9,0,0,0,0,0
6790297c58d39b7843f1fc1f,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,SAN JOSE,01H00058,Ordinario,Particular,Urbana,Sierra,Intercultural,3,0,3,2,4,6,6,0,0,0,0,0
6790297c58d39b7843f1fc20,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,SAN MATEO,01H00059,Ordinario,Particular,Urbana,Sierra,Intercultural,3,0,3,11,5,16,16,0,0,0,0,0
6790297c58d39b7843f1fc21,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,CENTRO EDUCATIVO SOL DE TALENTOS,01H00060,Ordinario,Municipal,Urbana,Sierra,Intercultural,13,1,14,48,42,90,90,0,0,0,0,0
6790297c58d39b7843f1fc22,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,3 DE NOVIEMBRE,01H00061,Ordinario,Fiscal,Urbana,Sierra,Intercultural,37,1,38,947,61,1008,1008,0,0,0,0,0
6790297c58d39b7843f1fc23,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,BELLAVISTA,10101,STEPHEN HAWKING,01H00062,Educación Especial,Fiscal,Urbana,Sierra,Intercultural,12,4,16,23,24,47,47,0,0,0,0,0
6790297c58d39b7843f1fc24,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,CAÑARIBAMBA,10102,INSTITUTO PILOTO DE INTEGRACION DEL AZUAY,01H00063,Educación Especial,Fiscal,Urbana,Sierra,Intercultural,9,2,11,31,27,58,58,0,0,0,0,0
6790297c58d39b7843f1fc25,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,CAÑARIBAMBA,10102,LETRAS Y VIDA,01H00064,Ordinario,Particular,Urbana,Sierra,Intercultural,11,0,11,35,44,79,78,0,0,0,1,0
6790297c58d39b7843f1fc26,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,CAÑARIBAMBA,10102,MIS ENANITOS,01H00066,Ordinario,Particular,Urbana,Sierra,Intercultural,6,0,6,5,9,14,14,0,0,0,0,0
6790297c58d39b7843f1fc27,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,CAÑARIBAMBA,10102,BENIGNO ASTUDILLO,01H00067,Ordinario,Fiscal,Urbana,Sierra,Intercultural,13,3,16,251,182,433,431,1,0,0,1,0
6790297c58d39b7843f1fc28,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,CAÑARIBAMBA,10102,CENTRO EDUCATIVO GALAN MONTESSORI,01H00068,Ordinario,Particular,Urbana,Sierra,Intercultural,2,0,2,15,8,23,23,0,0,0,0,0
6790297c58d39b7843f1fc29,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,CAÑARIBAMBA,10102,RAYITO DE LUZ,01H00070,Ordinario,Particular,Urbana,Sierra,Intercultural,4,1,5,24,23,47,46,0,0,0,1,0
6790297c58d39b7843f1fc2a,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,CAÑARIBAMBA,10102,ADINEA,01H00072,Educación Especial,Particular,Urbana,Sierra,Intercultural,19,6,25,5,9,14,14,0,0,0,0,0
6790297c58d39b7843f1fc2b,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,CAÑARIBAMBA,10102,AURELIO AGUILAR VÁZQUEZ,01H00074,Ordinario,Fiscal,Urbana,Sierra,Intercultural,19,11,30,168,630,798,792,0,0,0,5,1
6790297c58d39b7843f1fc2c,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,CAÑARIBAMBA,10102,JOSE MARIA VELAZ EXT. 03 CUENCA,01H00075,Ordinario,Fiscomisional,Urbana,Sierra,Intercultural,7,5,12,148,112,260,260,0,0,0,0,0
6790297c58d39b7843f1fc2d,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,CAÑARIBAMBA,10102,CESAR DAVILA ANDRADE,01H00076,Ordinario,Fiscal,Urbana,Sierra,Intercultural,28,33,61,232,824,1056,1048,4,0,0,4,0
6790297c58d39b7843f1fc2e,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,CAÑARIBAMBA,10102,RITA CHAVEZ DE MUÑOZ,01H00077,Ordinario,Fiscal,Urbana,Sierra,Intercultural,6,0,6,56,88,144,144,0,0,0,0,0
6790297c58d39b7843f1fc2f,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,CAÑARIBAMBA,10102,ZOILA AURORA PALACIOS,01H00078,Ordinario,Fiscal,Urbana,Sierra,Intercultural,5,5,10,73,93,166,163,2,0,0,1,0
6790297c58d39b7843f1fc30,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,CAÑARIBAMBA,10102,JULIO ABAD CHICA,01H00079,Ordinario,Fiscal,Urbana,Sierra,Intercultural,10,6,16,124,187,311,307,3,0,0,1,0
6790297c58d39b7843f1fc31,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL BATAN,10103,LDU,01H00081,Ordinario,Particular,Urbana,Sierra,Intercultural,11,6,17,91,123,214,212,2,0,0,0,0
6790297c58d39b7843f1fc32,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL BATAN,10103,DOCE DE ABRIL,01H00082,Ordinario,Fiscal,Urbana,Sierra,Intercultural,18,4,22,459,15,474,472,0,0,0,2,0
6790297c58d39b7843f1fc33,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL BATAN,10103,HERMANO MIGUEL,01H00086,Ordinario,Fiscal,Urbana,Sierra,Intercultural,11,1,12,142,133,275,274,0,0,0,1,0
6790297c58d39b7843f1fc34,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL BATAN,10103,HERNAN MALO,01H00087,Ordinario,Fiscal,Urbana,Sierra,Intercultural,10,1,11,103,116,219,213,2,0,0,4,0
6790297c58d39b7843f1fc35,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL BATAN,10103,VICTOR MANUEL ALBORNOZ,01H00088,Ordinario,Fiscal,Urbana,Sierra,Intercultural,15,5,20,237,253,490,489,0,0,0,1,0
6790297c58d39b7843f1fc36,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL BATAN,10103,CENTRO INFANTIL JOSE FIDEL HIDALGO,01H00089,Ordinario,Particular,Urbana,Sierra,Intercultural,3,0,3,31,22,53,52,0,0,0,1,0
6790297c58d39b7843f1fc37,2009-2010 Inicio,Zona 6,AZUAY,1,CUENCA,101,EL BATAN,10103,CENTRO EDUCATIVO RINCON DEL SABER AUSTRAL,01H00090,Ordinario,Particular,Urbana,Sierra,Intercultural,16,8,24,148,170,318,318,0,0,0,0,0
